x,doi
http://vivo.ufl.edu/individual/n6270741597,10.1177/0959683613516819
http://vivo.ufl.edu/individual/n9489921500,10.1016/j.exger.2013.03.006
http://vivo.ufl.edu/individual/n6076672620,10.1038/cdd.2012.169
http://vivo.ufl.edu/individual/n1211579603,10.1002/ejic.201000912
http://vivo.ufl.edu/individual/n5363395957,10.1182/blood-2009-02-202937
http://vivo.ufl.edu/individual/n5030929868,10.1149/1.3186032
http://vivo.ufl.edu/individual/n5974557398,10.2112/JCOASTRES-D-11-00053.1
http://vivo.ufl.edu/individual/n7436937012,10.3354/meps08374
http://vivo.ufl.edu/individual/n5251923742,10.1080/1357650X.2011.561860
http://vivo.ufl.edu/individual/n3734534531,10.1088/1741-2560/9/5/056015
http://vivo.ufl.edu/individual/n8991673540,10.1111/jrh.12078
http://vivo.ufl.edu/individual/n1014145721,10.1017/S0266467411000617
http://vivo.ufl.edu/individual/n3218898375,10.1016/j.arthro.2012.02.023
http://vivo.ufl.edu/individual/n4673119810,10.1002/jwmg.269
http://vivo.ufl.edu/individual/n591900785,10.1016/j.jtcvs.2009.01.002
http://vivo.ufl.edu/individual/n8441000155,10.1016/j.jtcvs.2009.01.002
http://vivo.ufl.edu/individual/n5094671865,10.1097/IAE.0b013e3181dee621
http://vivo.ufl.edu/individual/n9142881553,10.2323/jgam.54.61
http://vivo.ufl.edu/individual/n8047687579,10.1097/TA.0b013e31829abee7
http://vivo.ufl.edu/individual/n3295807995,10.1002/rcm.6995
http://vivo.ufl.edu/individual/n108341678,10.1111/j.1365-3164.2010.00890.x
http://vivo.ufl.edu/individual/n8512735277,10.1038/nrurol.2014.151
http://vivo.ufl.edu/individual/n3222936864,10.1007/s00373-013-1291-2
http://vivo.ufl.edu/individual/n3371037961,10.1177/1545968315624979
http://vivo.ufl.edu/individual/n4161033924,10.1182/blood-2008-08-172155
http://vivo.ufl.edu/individual/n1798092001,10.1002/ps.342
http://vivo.ufl.edu/individual/n3676037899,10.1542/peds.2010-2736
http://vivo.ufl.edu/individual/n1574929867,10.1111/j.1556-4029.2010.01468.x
http://vivo.ufl.edu/individual/n9671077559,10.1111/j.1556-4029.2010.01468.x
http://vivo.ufl.edu/individual/n3295306538,10.1061/(ASCE)NH.1527-6996.0000153
http://vivo.ufl.edu/individual/n3689104224,10.1016/j.ijepes.2015.05.044
http://vivo.ufl.edu/individual/n3738983168,10.1016/j.cmet.2015.07.004
http://vivo.ufl.edu/individual/n1548102405,10.1007/s10916-012-9826-2
http://vivo.ufl.edu/individual/n2958079488,10.1638/2014-0017R1.1
http://vivo.ufl.edu/individual/n9184629230,10.1126/science.1176524
http://vivo.ufl.edu/individual/n8280593233,10.1111/j.1476-4431.2011.00651.x
http://vivo.ufl.edu/individual/n5368870200,10.1007/s10909-007-9521-8
http://vivo.ufl.edu/individual/n8636673057,10.1016/j.tcs.2011.10.023
http://vivo.ufl.edu/individual/n2673600740,10.1109/TED.2008.928021
http://vivo.ufl.edu/individual/n1379042370,10.1104/pp.108.124479
http://vivo.ufl.edu/individual/n6548295254,10.1016/j.sysconle.2009.12.008
http://vivo.ufl.edu/individual/n6759625642,10.1016/j.pbi.2010.06.001
http://vivo.ufl.edu/individual/n3992067030,10.1109/TVLSI.2011.2116814
http://vivo.ufl.edu/individual/n860060810,10.1016/j.ejpain.2004.01.007
http://vivo.ufl.edu/individual/n6035611397,10.1021/jp507971v
http://vivo.ufl.edu/individual/n2888345478,10.1007/s00438-011-0604-5
http://vivo.ufl.edu/individual/n3001165405,10.3390/molecules190914843
http://vivo.ufl.edu/individual/n42731331,10.1016/j.clp.2004.03.013
http://vivo.ufl.edu/individual/n7026914707,10.1111/j.1475-4959.2008.00265.x
http://vivo.ufl.edu/individual/n1366209376,10.1016/j.comnet.2009.01.011
http://vivo.ufl.edu/individual/n3424803308,10.1186/1743-422X-8-66
http://vivo.ufl.edu/individual/n3176408524,10.1016/j.juro.2010.03.045
http://vivo.ufl.edu/individual/n436728511,10.1016/j.cveq.2004.04.008
http://vivo.ufl.edu/individual/n183177639,10.1016/j.niox.2015.10.002
http://vivo.ufl.edu/individual/n4258827354,10.1016/j.ajodo.2007.08.022
http://vivo.ufl.edu/individual/n1502722608,10.1136/annrheumdis-2014-eular.1389
http://vivo.ufl.edu/individual/n2165344826,10.1378/chest.14-0823
http://vivo.ufl.edu/individual/n8925125494,10.1037/cou0000042
http://vivo.ufl.edu/individual/n7385013016,10.1196/annals.1447.045
http://vivo.ufl.edu/individual/n2900824038,10.1525/ncl.2008.62.4.550
http://vivo.ufl.edu/individual/n2642558607,10.1525/ncl.2008.62.4.550
http://vivo.ufl.edu/individual/n8177903215,10.1021/jp105259d
http://vivo.ufl.edu/individual/n8038099496,10.1177/1541204014527119
http://vivo.ufl.edu/individual/n463153774,10.2136/sssaj2010.0312
http://vivo.ufl.edu/individual/n1870994786,10.1038/cdd.2010.187
http://vivo.ufl.edu/individual/n5207463540,10.1074/jbc.M113.522243
http://vivo.ufl.edu/individual/n9136200391,10.1080/13607863.2013.848836
http://vivo.ufl.edu/individual/n9152186594,10.1109/TEMC.2010.2073470
http://vivo.ufl.edu/individual/n5551261241,10.1094/MPMI-09-10-0209
http://vivo.ufl.edu/individual/n7007163552,10.1016/j.chom.2014.01.002
http://vivo.ufl.edu/individual/n9417059865,10.1111/j.1469-8137.2010.03460.x
http://vivo.ufl.edu/individual/n8633217296,10.1088/0022-3727/42/17/175411
http://vivo.ufl.edu/individual/n1157436353,10.1039/c4ra02332c
http://vivo.ufl.edu/individual/n516811145,10.3168/jds.S0022-0302(02)74427-5
http://vivo.ufl.edu/individual/n1835231308,10.1103/PhysRevE.87.032101
http://vivo.ufl.edu/individual/n1897871670,10.1002/hbm.20572
http://vivo.ufl.edu/individual/n5002162297,10.1038/srep03798
http://vivo.ufl.edu/individual/n5816607645,10.1104/pp.107.108597
http://vivo.ufl.edu/individual/n7454413530,10.1007/s12155-012-9239-6
http://vivo.ufl.edu/individual/n5318298680,10.1016/j.ces.2008.08.015
http://vivo.ufl.edu/individual/n5002846919,10.1038/mt.2008.100
http://vivo.ufl.edu/individual/n1401636769,10.1002/prot.21342
http://vivo.ufl.edu/individual/n173632267,10.1016/j.jhsa.2009.01.012
http://vivo.ufl.edu/individual/n3259965530,10.1111/j.1467-7652.2009.00438.x
http://vivo.ufl.edu/individual/n4926218720,10.1016/j.biocontrol.2009.07.009
http://vivo.ufl.edu/individual/n862730968,10.1093/biostatistics/3.3.379
http://vivo.ufl.edu/individual/n9303161710,10.1007/s00606-008-0105-0
http://vivo.ufl.edu/individual/n3811235726,10.1109/TCAD.2015.2432680
http://vivo.ufl.edu/individual/n7417890290,10.1177/0011000015591287
http://vivo.ufl.edu/individual/n4355514934,10.1093/ndt/gft319
http://vivo.ufl.edu/individual/n7638928066,10.1016/j.apcata.2015.02.040
http://vivo.ufl.edu/individual/n5047036200,10.1603/0046-225X(2008)37{[}1049:BMFHVH]2.0.CO;2
http://vivo.ufl.edu/individual/n6652960897,10.1002/hec.1264
http://vivo.ufl.edu/individual/n2810287939,10.1038/gt.2013.64
http://vivo.ufl.edu/individual/n1432984406,10.1002/cne.20842
http://vivo.ufl.edu/individual/n8009582481,10.1007/s00271-009-0176-x
http://vivo.ufl.edu/individual/n6330826604,10.1002/art.33338
http://vivo.ufl.edu/individual/n2811591586,10.1016/j.oraloncology.2013.08.004
http://vivo.ufl.edu/individual/n245400832,10.1016/j.jinsphys.2008.12.013
http://vivo.ufl.edu/individual/n1937746127,10.1016/j.jinsphys.2008.12.013
http://vivo.ufl.edu/individual/n7727394640,10.1016/j.ecolmodel.2008.02.003
http://vivo.ufl.edu/individual/n471206220,10.1016/S0168-8278(08)60802-8
http://vivo.ufl.edu/individual/n7108319031,10.2340/16501977-0781
http://vivo.ufl.edu/individual/n41689911,10.1002/mnfr.201400243
http://vivo.ufl.edu/individual/n2976462178,10.1603/EN09268
http://vivo.ufl.edu/individual/n1959848844,10.1021/cm801020s
http://vivo.ufl.edu/individual/n2721573929,10.1111/jace.12011
http://vivo.ufl.edu/individual/n9361101326,10.1016/j.biopsycho.2012.12.001
http://vivo.ufl.edu/individual/n9365662423,10.1152/ajpregu.00127.2009
http://vivo.ufl.edu/individual/n8617953385,10.1007/s10878-008-9175-8
http://vivo.ufl.edu/individual/n7800292435,10.1016/j.nec.2014.11.009
http://vivo.ufl.edu/individual/n8112411274,10.1093/gerona/glv031
http://vivo.ufl.edu/individual/n9008351734,10.1007/s11099-012-0038-2
http://vivo.ufl.edu/individual/n8757222382,10.1111/j.1532-849X.2010.00581.x
http://vivo.ufl.edu/individual/n8675349955,10.1016/j.jfa.2013.11.018
http://vivo.ufl.edu/individual/n8916173687,10.1128/JVI.06933-11
http://vivo.ufl.edu/individual/n7701304648,10.1016/j.nec.2010.08.008
http://vivo.ufl.edu/individual/n1883603919,10.4103/1463-1741.110283
http://vivo.ufl.edu/individual/n1749961320,10.1109/LED.2015.2445352
http://vivo.ufl.edu/individual/n6728835172,10.1016/j.lwt.2014.12.062
http://vivo.ufl.edu/individual/n5774646968,10.1158/1078-0432.CCR-10-1198
http://vivo.ufl.edu/individual/n844843168,10.3109/02656736.2013.786141
http://vivo.ufl.edu/individual/n1610515035,10.1016/j.tourman.2012.08.006
http://vivo.ufl.edu/individual/n9644413250,10.1097/TP.0b013e3181669194
http://vivo.ufl.edu/individual/n140600623,10.1021/jp050395e
http://vivo.ufl.edu/individual/n779541609,10.1126/science.1177794
http://vivo.ufl.edu/individual/n2685415390,10.1126/science.1177794
http://vivo.ufl.edu/individual/n1059412316,10.1038/srep02837
http://vivo.ufl.edu/individual/n1691853432,10.1309/D2M607BYHWAM1FYQ
http://vivo.ufl.edu/individual/n8393084872,10.1189/jlb.0907636
http://vivo.ufl.edu/individual/n2120242945,10.1016/j.bandl.2007.04.004
http://vivo.ufl.edu/individual/n7158264498,10.1227/01.NEU.0000374772.22745.C3
http://vivo.ufl.edu/individual/n8569574598,10.1016/j.postharvbio.2008.01.006
http://vivo.ufl.edu/individual/n9249966221,10.1001/jamaophthalmol.2013.2313
http://vivo.ufl.edu/individual/n795029430,10.1007/s11051-010-9912-7
http://vivo.ufl.edu/individual/n5838832777,10.1016/j.yhbeh.2013.04.003
http://vivo.ufl.edu/individual/n936802611,10.1021/ma802241s
http://vivo.ufl.edu/individual/n7569877164,10.1103/PhysRevB.81.245102
http://vivo.ufl.edu/individual/n3032535265,10.4289/0013-8797.116.1.36
http://vivo.ufl.edu/individual/n4951178911,10.1162/JINH\_r\_00641
http://vivo.ufl.edu/individual/n5205190953,10.1186/s12859-015-0529-9
http://vivo.ufl.edu/individual/n3556755709,10.1016/j.seizure.2013.05.004
http://vivo.ufl.edu/individual/n5981343673,10.1614/WT-D-15-00126.1
http://vivo.ufl.edu/individual/n805667918,10.1007/s11606-013-2617-8
http://vivo.ufl.edu/individual/n2315448749,10.1016/j.cortex.2013.10.002
http://vivo.ufl.edu/individual/n3342207277,10.1073/pnas.1315438110
http://vivo.ufl.edu/individual/n7576468331,10.1016/j.susc.2008.08.008
http://vivo.ufl.edu/individual/n3375221871,10.1016/j.apsusc.2013.01.137
http://vivo.ufl.edu/individual/n7423278541,10.1371/journal.pone.0012675
http://vivo.ufl.edu/individual/n934248421,10.1371/journal.pone.0012675
http://vivo.ufl.edu/individual/n1959874331,10.1345/aph.1D269
http://vivo.ufl.edu/individual/n1132923758,10.1016/j.thromres.2005.03.001
http://vivo.ufl.edu/individual/n4535156111,10.1093/mp/ssq057
http://vivo.ufl.edu/individual/n6787817825,10.1093/gerona/glq038
http://vivo.ufl.edu/individual/n747877262,10.1371/journal.pone.0000950
http://vivo.ufl.edu/individual/n19390721,10.1007/s10165-009-0155-3
http://vivo.ufl.edu/individual/n433905712,10.1007/s10165-009-0155-3
http://vivo.ufl.edu/individual/n1033837847,10.1016/j.jtcvs.2009.03.071
http://vivo.ufl.edu/individual/n2295122885,10.1177/0284185114522224
http://vivo.ufl.edu/individual/n2371764162,10.1109/TNNLS.2013.2258936
http://vivo.ufl.edu/individual/n630514177,10.1016/j.jenvman.2006.12.030
http://vivo.ufl.edu/individual/n1319395745,10.1094/PHYTO-04-10-0122
http://vivo.ufl.edu/individual/n611397680,10.1016/j.joms.2006.10.080
http://vivo.ufl.edu/individual/n1112794908,10.1126/science.1240280
http://vivo.ufl.edu/individual/n789090989,10.1067/mpr.2002.129062
http://vivo.ufl.edu/individual/n5863087336,10.1039/c0ja00016g
http://vivo.ufl.edu/individual/n5585251563,10.2135/cropsci2008.08.0509
http://vivo.ufl.edu/individual/n8111967120,10.1007/s00227-014-2498-3
http://vivo.ufl.edu/individual/n4420465740,10.1183/09031936.00141010
http://vivo.ufl.edu/individual/n1350911155,10.1016/j.jneb.2013.11.005
http://vivo.ufl.edu/individual/n4536665063,10.2522/ptj.20100192
http://vivo.ufl.edu/individual/n2020379655,10.1007/s00125-013-2833-0
http://vivo.ufl.edu/individual/n5432688231,10.1016/j.gaitpost.2008.07.010
http://vivo.ufl.edu/individual/n6367231349,10.1016/j.archger.2013.07.016
http://vivo.ufl.edu/individual/n7745180296,10.1109/JPHOT.2012.2190274
http://vivo.ufl.edu/individual/n2461617942,10.1002/nbm.1162
http://vivo.ufl.edu/individual/n7159299792,10.1016/j.amjcard.2008.11.023
http://vivo.ufl.edu/individual/n646691596,10.3163/1536-5050.97.1.004
http://vivo.ufl.edu/individual/n2033600874,10.3163/1536-5050.97.1.004
http://vivo.ufl.edu/individual/n3647550926,10.1007/s00248-012-0088-9
http://vivo.ufl.edu/individual/n6085639087,10.1016/j.polymer.2008.05.029
http://vivo.ufl.edu/individual/n698145667,10.10371/RD03073
http://vivo.ufl.edu/individual/n2092790419,10.5414/CP201484
http://vivo.ufl.edu/individual/n5959705701,10.1007/s00271-012-0332-6
http://vivo.ufl.edu/individual/n7916973779,10.1016/j.jhazmat.2011.02.081
http://vivo.ufl.edu/individual/n3829897784,10.1097/AOG.0b013e31826772ef
http://vivo.ufl.edu/individual/n6116480381,10.1016/j.jcrysgro.2008.02.009
http://vivo.ufl.edu/individual/n5804004921,10.1016/j.resp.2011.02.014
http://vivo.ufl.edu/individual/n9123781946,10.1037/a0032434
http://vivo.ufl.edu/individual/n144039566,10.1016/j.biopsycho.2004.09.001
http://vivo.ufl.edu/individual/n481737025,10.1123/pes.2015-0067
http://vivo.ufl.edu/individual/n3871876134,10.1021/jp500532d
http://vivo.ufl.edu/individual/n244302110,10.2134/jeq2004.0411
http://vivo.ufl.edu/individual/n5532648980,10.1186/1471-2180-12-211
http://vivo.ufl.edu/individual/n5717242740,10.1111/j.1753-4887.2007.00013.x
http://vivo.ufl.edu/individual/n1487711399,10.1016/j.phymed.2006.03.010
http://vivo.ufl.edu/individual/n8791125790,10.1037/a0030634
http://vivo.ufl.edu/individual/n9480639418,10.2337/dc13-0425
http://vivo.ufl.edu/individual/n1283626352,10.1109/TSP.2010.2044612
http://vivo.ufl.edu/individual/n2429119991,10.1186/s12861-015-0087-4
http://vivo.ufl.edu/individual/n8041788139,10.1109/TPWRS.2011.2140342
http://vivo.ufl.edu/individual/n9257993268,10.1130/L50.1
http://vivo.ufl.edu/individual/n5353068991,10.1186/1478-7954-11-11
http://vivo.ufl.edu/individual/n1013605097,10.1109/TCOMM.2008.060104
http://vivo.ufl.edu/individual/n5471516122,10.1080/00330121003600900
http://vivo.ufl.edu/individual/n370417919,10.1038/nn.3460
http://vivo.ufl.edu/individual/n8651546231,10.1016/j.bbr.2010.08.036
http://vivo.ufl.edu/individual/n2436014030,10.1109/LMWC.2008.2001019
http://vivo.ufl.edu/individual/n9162340276,10.1017/S1742758413000301
http://vivo.ufl.edu/individual/n7636380388,10.1016/j.phytochem.2009.09.010
http://vivo.ufl.edu/individual/n7303028878,10.1111/psyp.12546
http://vivo.ufl.edu/individual/n1520319769,10.1097/COC.0b013e3181637398
http://vivo.ufl.edu/individual/n4743169669,10.1097/COC.0b013e3181637398
http://vivo.ufl.edu/individual/n6006040001,10.1158/0008-5472.CAN-09-1510
http://vivo.ufl.edu/individual/n3628991914,10.1038/mt.2008.57
http://vivo.ufl.edu/individual/n2016095635,10.1021/om900195p
http://vivo.ufl.edu/individual/n1861079571,10.1063/1.3033407
http://vivo.ufl.edu/individual/n5256973227,10.1177/1073191108326924
http://vivo.ufl.edu/individual/n1677997526,10.1161/STROKEAHA.110.607101
http://vivo.ufl.edu/individual/n9392908986,10.1016/j.psyneuen.2010.02.002
http://vivo.ufl.edu/individual/n2458237653,10.2135/cropsci2006.01.0040
http://vivo.ufl.edu/individual/n2302241967,10.2110/jsr.2015.81
http://vivo.ufl.edu/individual/n3334738083,10.1016/j.virol.2010.01.012
http://vivo.ufl.edu/individual/n6581322168,10.1371/journal.pone.0060063
http://vivo.ufl.edu/individual/n7701708404,10.1103/PhysRevB.92.224514
http://vivo.ufl.edu/individual/n8395542846,10.1103/PhysRevB.92.224514
http://vivo.ufl.edu/individual/n918216131,10.1016/j.mser.2008.02.002
http://vivo.ufl.edu/individual/n2090681109,10.1109/LSP.2009.2037773
http://vivo.ufl.edu/individual/n863763288,10.1088/0004-637X/761/2/141
http://vivo.ufl.edu/individual/n1024625182,10.1007/s11749-010-0218-y
http://vivo.ufl.edu/individual/n6535461141,10.1128/CVI.00204-14
http://vivo.ufl.edu/individual/n3765213123,10.1053/j.gastro.2011.05.003
http://vivo.ufl.edu/individual/n9208018952,10.1177/1527002514538155
http://vivo.ufl.edu/individual/n2137830287,10.1534/genetics.106.057646
http://vivo.ufl.edu/individual/n6361723257,10.1017/S0025315410000846
http://vivo.ufl.edu/individual/n6125857377,10.1016/j.parkreldis.2010.08.008
http://vivo.ufl.edu/individual/n555503836,10.1016/j.parkreldis.2010.08.008
http://vivo.ufl.edu/individual/n8636108574,10.1371/journal.pone.0061553
http://vivo.ufl.edu/individual/n9224257141,10.1021/ol901901m
http://vivo.ufl.edu/individual/n442270750,10.1021/ol901901m
http://vivo.ufl.edu/individual/n1837123630,10.2193/2009-425
http://vivo.ufl.edu/individual/n8736541445,10.1016/j.jcv.2011.03.011
http://vivo.ufl.edu/individual/n3999776068,10.1111/vde.12162
http://vivo.ufl.edu/individual/n3279488864,10.1007/s10658-011-9757-7
http://vivo.ufl.edu/individual/n2308343837,10.1016/j.jweia.2011.12.003
http://vivo.ufl.edu/individual/n6841958605,10.7717/peerj.1177
http://vivo.ufl.edu/individual/n9186275636,10.1111/j.1467-9523.2008.00471.x
http://vivo.ufl.edu/individual/n9750877329,10.1111/j.1574-695X.2010.00733.x
http://vivo.ufl.edu/individual/n8515030237,10.2519/jospt.2009.2989
http://vivo.ufl.edu/individual/n8049595556,10.1016/j.abb.2011.02.022
http://vivo.ufl.edu/individual/n974619821,10.1016/j.joms.2012.03.029
http://vivo.ufl.edu/individual/n5861834355,10.1016/j.jcrc.2008.01.002
http://vivo.ufl.edu/individual/n8425270719,10.1016/j.agwat.2007.10.009
http://vivo.ufl.edu/individual/n2523409730,10.1177/1545968314539732
http://vivo.ufl.edu/individual/n3986207680,10.1111/j.1752-7325.2009.00147.x
http://vivo.ufl.edu/individual/n790137188,10.1111/j.1752-7325.2009.00147.x
http://vivo.ufl.edu/individual/n4885124142,10.1152/ajpregu.00066.2013
http://vivo.ufl.edu/individual/n3184746000,10.1016/j.abb.2013.10.025
http://vivo.ufl.edu/individual/n6960153041,10.1155/2014/376367
http://vivo.ufl.edu/individual/n1688468390,10.1016/j.jneumeth.2005.06.011
http://vivo.ufl.edu/individual/n7181751699,10.3945/jn.108.096347
http://vivo.ufl.edu/individual/n5122915961,10.1002/humu.22832
http://vivo.ufl.edu/individual/n16610715,10.1002/cyto.b.20161
http://vivo.ufl.edu/individual/n7275681491,10.1111/evj.12034
http://vivo.ufl.edu/individual/n955006427,10.1208/s12248-012-9410-1
http://vivo.ufl.edu/individual/n6840766370,10.1093/jpepsy/jsu059
http://vivo.ufl.edu/individual/n420130548,10.2514/1.T3945
http://vivo.ufl.edu/individual/n9913967846,10.1016/j.virusres.2015.03.002
http://vivo.ufl.edu/individual/n5958432138,10.1053/j.jfas.2008.12.005
http://vivo.ufl.edu/individual/n5805114418,10.1371/journal.pmed.1000290
http://vivo.ufl.edu/individual/n1275885287,10.1111/j.1364-3703.2008.00528.x
http://vivo.ufl.edu/individual/n5195786998,10.1371/journal.pone.0062911
http://vivo.ufl.edu/individual/n4004695864,10.1111/j.1365-4632.2009.03935.x
http://vivo.ufl.edu/individual/n852945090,10.1111/jnc.13386
http://vivo.ufl.edu/individual/n6374690200,10.1111/jnc.13386
http://vivo.ufl.edu/individual/n2280716096,10.1063/1.2896647
http://vivo.ufl.edu/individual/n4438664577,10.1016/j.jacc.2013.10.022
http://vivo.ufl.edu/individual/n7924638888,10.1016/j.jacc.2014.06.014
